Unique_SMILES	Mol_ID
CC1=NN(C)C=C1CNC=2C=CC(=CN2)S(=O)(=O)NC(C)(C)C	Z1722791798
CC=1C=CC=2OC(CCC2C1)C(=O)NC3=NN=C(N3)C=4C=CC=CN4	Z1950499161
O=C(NC1CCCC(C1)C2=NC=3C=CC=CC3N2)C4=CC=C(N=C4)NCC5CC5	Z4119327279
FC(F)OC=1C=CC(=CC1)[C@@H]2C[C@H]2NC=3N=CN=C4N=CNC34 |&1:10,12,r|	Z4667158733
O=C(CC=1C=CC(Br)=CC1)NC2=NN=CN2	Z86427848
CN(CC=1C=CC=CC1)C2=NC3=C(C(=O)N(C)C(=O)N3C)N2CC=4C=CC=CC4	Z223813868
COC=1C=CN=C(N1)NC(C)CN2C=CC=N2	Z397838712
N#CC=1C=CC(=CC1)NC(=O)NCC=2C=CNN2	Z415105618
CC(OC=1C=CC(F)=CC1)C(=O)NC2=NN=CN2	Z86428263
NC1=NC(CC=2C=CC=CC2)=C(S1)C=3C=CC=CC3	Z240125478
NCCCC1=NNC(N)=C1C2=NC=3C=CC=CC3S2	Z300086620
CN(C)CC=1C=CC=C(C1)NC(=O)C2=NON=C2N	Z995069356
O=C(NC1=NN=CN1)C=2OC=CC2C=3C=CC=CC3	Z352524416
O=C(CCC=1C=CC=2OCOC2C1)NC3=NN=CN3	Z352529864
CC=1C=CC=CC1OCCCC(=O)NC2=NN=CN2	Z352524186
CNCC=1C=C(F)C=CC1OC=2C=CC(=CC2)SC	Z1143288802
CC(CC=1C=CSC1)NC=2N=CC=C(N2)C(F)(F)F	Z785204486
CC=1C=C(N)N=C(N1)SCCOC=2C=CC(F)=CC2	Z74373381
CCN(CC)C1CCN(C1)C(=O)C2=CC=CC(=O)N2	Z1938307610
ClC=1C=CC(=CC1)C(C=2C=CC=CC2)N3CCNCC3	Z57388987
CC=1C=C(NC(=O)C=2C=CC(=CC2)NS(C)(=O)=O)NN1	Z666230854
FC=1C=CC(=CC1)CNCC=2C=CC=CC2N3C=CC=N3	Z763369454
CC=1C=CC=CC1CCNC(=O)C2=NNC=3C=CC=CC23	Z52338858
COC=1C=CC(=CC1)C2N=C(N)NC3=NC=4C=CC=CC4N32	Z55175981
NC(=O)C1CN(C(=O)C=2C=C(Cl)C=CN2)C=3C=CC=CC3O1	Z82251154
COCCC1=NOC(CN2CCOC(C2)C3=NC(C)=NN3)=N1	Z1268946849
CS(=O)(=O)C=1C=CC(NCC=2C=CC=3CNCC3C2)=C(F)C1	Z2368548102
CC1=CC=C(O1)C2=NNC=C2CNC3CCOC=4C=CC=CC43	Z446455292
CCCOC=1C=CC=C(C1)C(=O)N2CC(N)CC=3C=CC=CC32	Z1187876463
CC=1N=CSC1CCN2CCC(CC2)C3=CNC=4N=CC=CC34	Z1262980253
CCOC=1C=CC(=CC1)C2N=C(N)NC3=NC=4C=CC=CC4N32	Z55175997
CN1C=CN=C1C(NC(=O)C=2C=C(Br)C=CC2Cl)C=3C=CC(F)=CC3	Z154318602
O=C(NC=1C=CC(=CC1)C=2C=CNN2)C=3C=C(O)N=C4C=CC=CC34	Z372120682
CN(C)C(CNC=1N=CN=C2NN=CC12)C3=CC=CO3	Z237579690
COC1=CC(=CC(OC)=C1OC)NC(=O)C=2N=CC=NC2N	Z224570944
Br.COC=1C=CC(=CC1)CCNC(=N)NCC=2C=CC=CN2	Z951171604
CC1=CC(=NC(N)=N1)NC2CCCN(C2)C=3C=CC(C)=NN3	Z1139200602
CN(C)CCN(CC=1C=CC=NC1)C(=O)NC=2C=CC(F)=CC2F	Z594351760
CC1=CON=C1NC(=O)NC[C@@H]2C[C@H](F)CN2C=3C=CC=NN3	Z1759753961
CN(CC1=CC(=O)NC(N)=N1)C2CCN(C2)C(=O)NCC3CCCCO3	Z1760536372
O=C(NCCNC=1C=NC=CN1)NCC2CCS(=O)(=O)C2	Z506392188
CN1CCCN(CC1)C(=O)NCC=2C=CC(=NC2)N3C=NC=N3	Z509120900
O=C(CSC1=NNC2=NC=3C=CC=CC3N12)NCCC=4C=CC(Cl)=CC4	Z188745608
CN(CC1=NC=2C=CC=CC2N1)C(=O)C3=CN4C=CC=CC4=N3	Z844246276
CC1=CC=CC=2OC(CCNC3=CC(C)=NC4=NC=NN34)=NC12	Z1272791654
CNC(=O)C=1C=CC=C(C1)NC(=O)C2CC(=O)N(CC=3C=CC=C(C3)C(F)(F)F)C2	Z442422640
COC=1C=C(C=CC1OCC(N)=O)CNC(=O)C=2C=C(NN2)C3CC3	Z666256572
COC=1C=CC(=CN1)CNC(=O)C=2C=NSN2	Z756727862
NS(=O)(=O)NCC1CCCN(CC=2C=CC=C3C=CC=NC23)C1	Z1148846698
CC1=CN2CCCC(CNC(=O)C3=CC=4C=CC(C)=CC4N3)C2=N1	Z1499347665
CC(NC(=O)CC1=COC(=N1)C=2C=CC=CC2)C=3C=CC=4NC(=O)CC4C3	Z510558332
CC(NC(=O)C1=CC=2CCC=3C=CC=CC3C2S1)C=4C=CC=5NC(=O)CC5C4	Z510547462
C=1C=CC(=NC1)NCC2CCN(CC=3C=CC=4OCCOC4C3)C2	Z990546708
CC=1C=CC=CC1C2CC2NC(=O)C3=CC(Cl)=CN3	Z1252118485
N#CC=1C=CC=C(C1)C2=CSC(=N2)NC(=O)C3CCC=4C=NNC4C3	Z1500216302
C1=CN=C(N=C1)NCCNC=2N=CN=C3C=CC=CC23	Z644659054
O=C(COC=1C=CC(=CC1)C(F)(F)F)NC2=NN=CS2	Z359690678
CC=1C=C(N2CCN(CC(=O)NC=3C=CC=CC3C)CC2)N4N=CN=C4N1	Z358296868
CC1=CC(=NO1)NC(=O)CN(C)CC=2C=CC(F)=CC2Cl	Z195967348
CC=1C=C(N2CCN(CC=3C=CC=C4C=CC=CC34)CC2)N5N=CN=C5N1	Z94838163
COC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C4=CC(C)=NC5=NC=NN45)=N2	Z229370366
CC=1C=C(NC(=O)NCC=2C=CNN2)N(C)N1	Z558476336
NC=1N=CC=NC1C(=O)NCC2CCN(C2)C=3C=CC=CC3	Z367629040
NC(=O)CN1CCC(CC1)NC(=O)NCC2=CC3=CC=CC=C3O2	Z435555456
CC(C)N(C)CCCNC(=O)C=1C=NN(C1N2C=CC=C2)C=3C=CC(F)=CC3	Z393983900
CC1=NNN=C1C(=O)NC(C2=CC=CC(Cl)=C2)C3CCCCC3	Z1927406578
CC=1C=C(N=C(N)N1)N2CCN(CC2)C(=O)CC3CCCCC3	Z1002277334
CN(CC(N)=O)CC1CN(CC=2C=CC=3C=NNC3C2)CCO1	Z1759004162
OCC=1C=CC(=CC1)CN2C[C@H]3CCC[C@]3(C2)C4=NC(=NO4)C5=CN=CC=N5	Z1849850328
O=C(NCC=1C=CNN1)N2CCOC(C2)C3=CC=C(F)C(F)=C3	Z1075343216
O=C(NCC=1C=CC=C(C1)C2=NC(=NO2)C=3C=CN=CC3)C=4C=CC=C(C4)N5C=CC=C5	Z1835937442
CN1C=CN=C1C2CN(CCN2C)C(=O)C3=CC=C4NN=CC4=C3	Z1757092918
COC=1N=CC(=CC1C(N)=O)NCC2=C(N=C3C=CC=CN23)C=4C=CC=CC4	Z1425750154
CN(C)CCN(CC1=CC=CS1)C=2N=CC(Cl)=CN2	Z1416512232
CN(C)CCC(=O)N1CC(O)(CNC(=O)C2=CC=C(N2)C(N)=O)C1	Z4102079192
CC(C)(C)C(=O)NCC(=O)NC=1C=CC=2NC(=NC2C1)C=3C=CC=CC3	Z1862833777
CC=1C=CC=NC1NC(=O)CCCC2=CC=CS2	Z183974940
C1=CNC(=C1)C2=NN=C(O2)SCCC=3C=CN=CC3	Z217821716
O=C(NC1=NN=CN1)C2CC(=O)N(C2)C=3C=CC=CC3F	Z352539772
CN(CC(N)=O)CC1CN(CCO1)C2=NC=3C=CC=CC3N2C	Z2010614261
CN1N=CC=2C(=NC=NC21)N3CC=C(CC3)C4=CNC=5N=CC=CC45	Z238655680
CCCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC4=CC=CC=5C=CC=CC45	Z241744976
COC=1C=CC(=C(C)C1)C(NCC2=NC=CN2)C=3C=CC=CC3Cl	Z1272050128
CC=1C=CC=C(C1)CN2C(=NC3=C2C(=O)NC(=O)N3C)N4CCN(CC=5C=CC=CC5C)CC4	Z237731634
CN1C(=O)NC(=O)C2=C1N=C(N2CC=3C=CC=C(Cl)C3)N4CCNCC4	Z237731366
CC(SC=1C=C(C(N)=O)C=2C=CC=CC2N1)C(=O)NC=3C=CC=CC3F	Z243345482
CC=1C=CC=C(C1)CN2C(=O)C3=C(N=C4N(CCN43)C=5C=CC=CC5)N(C)C2=O	Z237731406
CC(C)CCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC4=CC=CC=5C=CC=CC45)CC3	Z237731408
NC(=O)C=1C=CN=C(C1)NC2CCOC3(CCCCC3)C2	Z1446847120
COC=1C=CC(=CC1)N2CCN(CC3=NC4=C(C(=O)NC(=O)N4C)N3CCN5CCOCC5)CC2	Z237736858
CN1C(=O)NC(=O)C2=C1N=C(N2CC=3C=CC=CC3)N4CCN(CC=5C=CC=CC5F)CC4	Z237736866
O=C1CC(C=2C=CC=CC2)N(CC3=NC=C(O3)C4=CC=CS4)CCN1	Z1165971194
CC1=C(C)N2C(=NC3=C2C(=O)NC(=O)N3C)N1CCO	Z244561430
COC=1C=CC(=CC1OCCO)C(=O)NC=2C=CC=3C(C)=NNC3C2	Z1982944430
CC=1C=CC=C(C1)CN2C(=NC3=C2C(=O)NC(=O)N3C)N4CCC=5C=CC=CC5C4	Z238917518
O=C(CNC(=O)C=1C=CC=CC1)NC2=NN=CS2	Z245481428
CC1CN(CC=2C=CC=CC2)C3=NC4=C(C(=O)N(CC=5C=CC=CC5)C(=O)N4C)N3C1	Z246074942
CC=1C=CC=C(C1)CN2C(=O)C3=C(N=C4N(CCN43)C=5C=CC(F)=CC5)N(C)C2=O	Z246071790
CC=1C=C(N(C)CC=2C=CC=NC2)N3C(=NC=4C=CC=CC43)C1C#N	Z246239246
CCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC4=CC=CC=C4F	Z246669738
CCCCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC=4C=CC=C(C)C4	Z238917552
CCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC=4C=CC=CC4)CC3	Z247606936
CCCCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC=4C=CC(Cl)=C(Cl)C4	Z238917630
CN1C(=O)NC(=O)C2=C1N=C(N2CC=3C=CC=CC3F)N4CCN(CC=5C=CC=CC5)CC4	Z247606938
CN1C(=O)N(CC=2C=CC(F)=CC2)C(=O)C3=C1N=C4N(CC=5C=CC=CC5)CCCN43	Z248487978
COC=1C=CC(=CC1)CN(CC=2C=CC=CC2OC3=CC=CN=C3)C4CC4	Z916014196
CN1C(=O)NC(=O)C2=C1N=C(N2CC=3C=CC=CC3)N4CCN(CC=5C=CC(F)=CC5)CC4	Z238917644
CC=1C=NC(=CN1)C(=O)NNC2=NN=C(C)C(=O)N2	Z257300426
CCCCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC=4C=C(C)C=CC4C	Z238917654
CC=1N=C2C=C(F)C=C(C(=O)NCC(=O)NC3=NC=CS3)C2=NC1C	Z918155276
CCOC=1C=C(N=CN1)N2CCN(CC3=NNC(C)=N3)CC2	Z1724610921
O=C(NC=1C=CC(=CC1)C2=NN=CN2)C=3C=CC=C(Br)C3	Z1171733052
CCOC=1C=CC(=CC1)C(=O)NC=2C=CC(=CC2)C3=NN=CN3	Z1171734014
CC(C)CCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC3)C=4C=CC=C(Cl)C4	Z238920658
CC=1C=CC(=CC1)CN2N=CC=3C(=NC=NC32)NCCN(C)C	Z1172235398
CC1=NC2=NC(N)=NN2C(C)=C1CC(=O)NC3=CN=C4C(C=NN4C(C)C)=C3	Z269963080
CN1C(=O)NC(=O)C2=C1N=C(N2CCCC=3C=CC=CC3)N4CCN(CCO)CC4	Z239086104
CCCCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC3)C=4C=CC=CC4	Z239086710
CN1C(=O)NC(=O)C2=C1N=C(N2CC=3C=CC=C4C=CC=CC34)N5CCNCC5	Z274615780
COC=1C=CC(=CC1)N2CCN3C2=NC4=C3C(=O)N(CC=5C=CC=CC5)C(=O)N4C	Z274600744
CCCCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC=4C=CC=CC4Cl)CC3	Z239086206
CN1C(=O)NC(=O)C2=C1N=C3N(C(=CN32)C=4C=CC(F)=CC4)C=5C=CC=CC5	Z274619062
CCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC4=CC(C)=CC=C4C	Z239086248
CC=1C=CC(=CC1)CN2C(=NC3=C2C(=O)NC(=O)N3C)N4CCN(CC=5C=CC=C(C)C5)CC4	Z274615448
CC=1NC2=NC=NN2C(C=3C=CC(Cl)=CC3Cl)C1C(=O)NC=4C=CC=CN4	Z275576834
CC=1NC2=NC=NN2C(C=3C=CC=CC3)C1C(=O)NC=4C=CC=CN4	Z275576892
CN(C)CC=1C=CN=C(C1)NCC=2C=CC=CC2N3C=CC=N3	Z1611000530
CCC1=CC=C(CNC(C2=NN=C(C)N2C)C=3C=CC=CC3)O1	Z1420529031
O=S(CCN1CCC=2NN=C(C2C1)C(F)(F)F)C=3C=CC=CC3	Z1176478828
CC1=CNN=C1NC(=O)NC=2C=CC=C3C=NC=CC23	Z1230085151
CCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC=4C=CC=CC4C)CC3	Z238883418
O=C(NC=1C=CC=CC1C(=O)NCC=2C=CN=CC2)C3=CC=CS3	Z278066742
CCCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC=4C=CC(Cl)=C(Cl)C4	Z238883446
CC1=NN2C=CC=NC2=C1C(=O)NC3CCC=4C(O)=CC=CC43	Z1177946303
NC(=O)C=1C=C(N=C2C=CC=CC12)N3CCC(C3)OC=4C=CN=CC4	Z1414198784
CN1CCC(CNC(=O)C2=NNC=3C=CC=CC3C2=O)C4=CC=CC=C41	Z1177705155
NC(=O)C1=CC=C(S1)C(=O)NC2CNCCC2C=3C=CC(F)=CC3	Z2393884528
NC(=O)C=1C=C(N=C2C=CC=CC12)SCC(O)C=3C=CC(Cl)=CC3	Z280926896
NC(=O)CN1C=2C=CC=CC2C(=O)NC1C=3C=CC=C(Cl)C3Cl	Z281062094
CCOC=1C=CC(=CC1)C2NC(=O)C=3C=CC=CC3N2CC(N)=O	Z281062390
CC1=NC(=NN1)C2CCCN(C2)C3=NC4=C(C=NN4C=5C=CC=CC5)C(=O)N3	Z1419962616
CC1=NC(=NN1)C2CCCN(C2)S(=O)(=O)C=3C=CC(F)=C(C3)C(F)(F)F	Z1420432831
CC=1C=C(NN1)C2CCN(CC2)C(=O)C3=CC=4CC(C)CCC4S3	Z1613885790
CCOCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC=4C=CC=CC4F)CC3	Z239085216
CCCN1N=C(CN2C1=NC3=C2C(=O)N(C)C(=O)N3C)C=4C=CC(Cl)=CC4	Z235452754
O=S(=O)(CC1=NC=2C=CC=CC2N1CC(O)C=3C=CC(F)=CC3)C=4C=CC=CC4	Z240995780
O=C(NCC=1C=CC(=NC1)N2CCOCC2)C=3C=NN(C3N4C=CC=C4)C=5C=CC=CC5F	Z338694772
C1=CC(=CN=C1)C2CCCN2C=3C=CC=4N=CC=NC4N3	Z1182640360
COC=1C=CC=C(C1)C2C(CCN2C3CC3)NC(=O)C=4C=CNN4	Z1617106524
CC=1C=CN=C(N1)SCCN2C(=NC3=C2C(=O)NC(=O)N3C)N4CCN(C)CC4	Z239084346
COC=1C=CC=C(C1)C2C(CCN2C3CC3)NC(=O)C4=CNC(C)=N4	Z1617105713
CN(C)CCN1C(=O)OC=2C=CC(=CC21)NC(=O)C3CCCC4=CC=CN=C43	Z1881958892
CCC(C)C(=O)NC=1C=CC=C(C1)CNC(=O)CC=2C=CC=3C=NNC3C2	Z1836023064
CCNC(=O)C=1C=C(C=CN1)N2CCOC(C2)C(N)=O	Z1185859151
CC(C)(C)C1=CN=C(CN(CC(N)=O)CC=2C=CC=CC2)O1	Z1185957015
NC(=O)CN(CCC=1C=CN=CC1)CC=2C=CC=CC2	Z1185958630
O=C(CCC=1C=CC(Cl)=CC1Cl)NC=2N=CC=CN2	Z316502192
CC=1C=C(N2CCN(CC=3C=CC=CC3)CC2)N4N=C(N=C4N1)C(F)(F)F	Z317174712
CCCC(NC(C)C=1C=NNC1C)C(=O)N2CCC=3SC=CC3C2	Z1620496233
CN1C(=O)NC(=O)C2=C1N=C(N2CC=3C=CC(Cl)=CC3)N4CCNCC4	Z238875720
O=C(CN1CCC(CC1)N2C=CC(=N2)C(F)(F)F)NC3=NC=CS3	Z1620037805
CCN1C=2C=CC=CC2C=3C=C(C=CC(=O)NNC=4N=CC=CN4)C=CC31	Z319047694
CCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC4=CC=CC5=CC=CC=C45)CC3	Z238875740
CCCCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCC(CC=4C=CC=CC4)CC3	Z239085012
NC(=O)CN1CCC(CC1)NC=2N=C(N=C3C=CC=CC23)C=4C=CSC4	Z238645204
CN1C(=O)C2=C(N=C(N2CC=3C=CC=CC3Cl)N4CCN(CC4)C=5C=CC=CC5)N(C)C1=O	Z238886670
CC(NC1=NC2=C(C(=O)NC(=O)N2C)N1CCCC=3C=CC=CC3)C=4C=CC=CC4	Z238886692
CN1CCN(CC2=NC3=C(C(=O)N(C)C(=O)N3C)N2CCC=4C=CC=CC4)CC1	Z238886780
CN1C(=O)NC(=O)C2=C1N=C(N2CCCC=3C=CC=CC3)N4CCC(CC4)C(N)=O	Z238920986
COC=1C=CC(=CC1)CNC2=NC3=C(C(=O)N(C)C(=O)N3C)N2CC=4C=CC=C(C)C4	Z238921026
O=C(CN1CCN(CC1)C2=CC(=NC3=NC=NN23)C=4C=CC=CC4)NC=5C=CC=CC5	Z238677192
CC(C)CCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC=4C=CC=C(Cl)C4	Z237731394
Cl.NC=1N=CC(Cl)=CC1S(=O)(=O)NCC2CCCCN2	Z2737096701
O=C(C=CC=1C=CC=CC1)NCC(=O)NC2=NC=3CCCC3S2	Z332931948
COC=1C=CC=C(C1)SCC(=O)N2CCCN(CC(N)=O)CC2	Z1191220812
C=CCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC=4C=CC=C(C)C4)CC3	Z237731560
CC=1C=CC(=CC1)N2CCN3C2=NC4=C3C(=O)N(CC=5C=CC=CC5F)C(=O)N4C	Z239086252
CN1C=C(C=N1)N2CCCC(C2=O)N3CCN(CC3)C(=O)C4=CC(Cl)=CN4	Z1262774793
CCOCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC=4C=CC=C(C)C4)CC3	Z238875658
CC=1C=C(N2CCN(CC2)C=3C=CC=CN3)N4N=C(N=C4N1)C(F)(F)F	Z354264766
CC1=CC(C2=CSC(=N2)C3CC3)=C(C)N1C4=NC=NN4	Z355286540
CN1C(=O)NC(=O)C2=C1N=C(N2CC=3C=CC=CC3)N4CCN(CC4)C=5C=CC=C(Cl)C5	Z238886678
CCOCC=1C=CC(=CC1)CNC(=O)C=2N=CC=NC2N	Z356959160
CN1C(=O)C=2C(=C(NC=3C=CC=CC3)OC2N(C)C1=O)C=4C=CC=CC4	Z359382922
C=CCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC=4C=CC=CC4C	Z237731606
CCOCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC=4C(F)=CC=CC4Cl)CC3	Z237736828
CCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CCCC=4C=CC=CC4)CC3	Z238883456
CCCCCN1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CCC=4C=CC=CC4	Z240870586
NC=1N=CC=NC1C(=O)NC2CCC3=NN=C(C=4C=CC(F)=CC4)N3C2	Z1629500707
NC(=O)CN1C=C2CCCC(NCC=3C=CC(Cl)=CC3)C2=N1	Z1629535483
CC1=CC(CN(C)C=2N=C(CN3CCOCC3)N=C4SC=C(C=5C=CC=CC5)C24)=NO1	Z368564106
COC=1C=CC(=CC1OC(F)F)CN(C)C(C)C(=O)NC2=CC(C)=NO2	Z369049818
O=C1NC=2C=CC=CC2C3=NC(=NN13)C4=CC(=NN4)C=5C=CC=CC5	Z235352953
CN1C(=O)CC(CNC(=O)C=2C=CC=3NC=NC3C2)C1C=4C=CC=CC4	Z1631593790
CN1C(=O)C2=C(N=C(N2CC(=O)O)N3CCN(CC3)C=4C=CC=CC4)N(C)C1=O	Z992054090
O=C(CNC(=O)C1=CC=C(Br)O1)N2CCC=3NN=CC3C2	Z910809242
COC=1C=CC(=CC1)C(=O)NC2=C(C=3C=CC=CC3)C(=O)C=4C=CC=CC4N2C	Z992946450
CC(C)CN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC3)C=4C=CC=CC4	Z992283236
CC1CC1C(=O)NC=2C=CC=C(C2)C(=O)NC=3C=CC=C(C3)NC(N)=O	Z383165628
CCN(CC)C(=O)N1CCN(CC1)C(=O)C=2N=CC=NC2N	Z383870210
CCCNC(=O)CN1CCC(CC1)NC(=O)C2=NNC(=O)C3=CC=CC=C23	Z384449152
O=C(CN1NC(=O)C=2C=CC=CC2C1=O)NC3=NN=CN3	Z352549830
CCCCN1C(=O)CC(C(=O)NC2=NN=CN2)C1C=3C=CC(=CC3)OC	Z352524710
O=C(CN1C=C(C=CC1=O)C(F)(F)F)NC2=NN=CN2	Z352530482
O=C(NCC=1C=CC(=NC1)N2C=NC=N2)C3=CN=C4SCCN4C3=O	Z422219396
COC=1C=CN=CC1NC(=O)[C@@H]2CN(CC=3C=CC=CC3)C[C@H]2C	Z2052174549
O=C(CC=1C=C(Cl)C=2OCCCOC2C1)NC3=NN=CN3	Z352532948
CN1N=CC=2C(=CC=NC21)N3CCCC(O)(CN4C=CN=N4)C3	Z2052209371
CC1=CC=C(S1)C2=CC(=NN2)C(=O)N(CC=3C=CC=CN3)C(C)C	Z773902482
OC1(CCN(CC=2C=CC=3C=CC=CC3C2)C1)C4=CNN=N4	Z2053203341
O=C(CN1CCN(CC1)C=2N=NC(C=3C=CC=CC3)=C4C=CC=CC24)N5CCCC5	Z68339560
CCOC=1N=CC=CC1C(=O)NC2=C(N=C3C(C)=CC=CN23)C=4C=CC=CC4	Z70954452
CC=1C=NC(=CN1)C(=O)N2CCCC(C2)C3=NC(=CN3C)C(F)(F)F	Z2053414275
CC(C)N1N=CC=2C(=CC(=NC21)C3=CC=CO3)C(=O)NC4=NC=5CCN(C)CC5S4	Z216500678
COC=1C=C(C=C(Cl)C1OC)C(=O)NC2=C(N=C3C=CC(C)=CN23)C=4C=CC=CC4	Z70997467
CC=1C=CC2=NC(=C(NC(=O)C=3C=CC=CC3)N2C1)C=4C=CC=CC4	Z70996079
CC=1C=CC2=NC(=C(NC(=O)C3=CC=CS3)N2C1)C=4C=CC=CC4	Z70996124
CCN1C(=O)NN=C1[C@@H]2C[C@@H](CN2CC=3C=CC4=C(C3)N=CN4C)OC	Z2053518459
CO[C@@H]1C[C@@H](C2=NC=NN2)N(CC=3C=CC(F)=C(Cl)C3)C1	Z2053503394
CO[C@H]1C[C@@H](C(N)=O)N(CC2=CNC(=N2)C=3C=CC=CC3)C1	Z2053347197
CC(CC=1C=CC=CC1F)NC(=O)CCC2=NC(=NO2)C3=NN=CN3	Z969027450
CC1=CC(=CO1)C(=O)N2CCCC(O)(C2)C3=CNN=N3	Z2053815119
OC1(CCN(CCC=2C=CC=CN2)C1)C3=CNN=N3	Z2054026481
O=C(C=1C=CC(F)=CC1F)N2CCC=3SC=CC3C2C=4C=CC=CC4	Z119585200
CCC(=O)N1CCCCC1C(=O)NC2CCN(CC2)C(=O)C=3C=CC=CC3	Z778652404
O=C(NCCOC=1C=CC=2C=CC=CC2C1)C3=CC(Cl)=CN3	Z119679346
COC=1C=C2CCN(CC2=CC1OC)C(=O)C=3C=CC(=CC3)OCC=4C=CC=NC4	Z338017786
CC1=CSC(=N1)C=2C=CC=C(C2)NC(=O)C3CCC=4NN=NC4C3	Z2054470519
NC(=O)C=1C=C(C=CC1F)NC(=O)C=2C=CC=C(C2)OCC3=CC=CS3	Z393098180
COC=1C=C(C=CC1OC(F)F)CNC(=O)C=2C=CC=NC2	Z90996200
CC=1C=CC(=CC1)S(=O)(=O)N(C)C=2C=CC(=CC2)OCC(=O)NC=3C=CC=CN3	Z60744832
NC(=O)COC=1C=CC=CC1C(=O)NC=2C=CC=3OC(F)(F)OC3C2	Z160740034
CCNC1=NC(=CS1)C(=O)NC(CC(C)C)C2=NC(=NO2)C3=NN=CN3	Z1550126227
C[C@H]1OCCN(CC=2C=CC=3C=NNC3C2)[C@@H]1C(N)=O	Z2054761612
COC=1N=CC(CN2CCOC3CCN(C)CC32)=C(C)N1	Z2054982893
O=C(NC1=NC=2CCN(CC=3C=CC=CC3)CC2S1)C4=NNC5=CC=CC=C45	Z84032662
CC=1C=C(C(C#N)=C(N1)SCC(=O)C2=CC=CN2)C(F)(F)F	Z84414534
CN1C=C(C=N1)C2=NC(=CS2)CN(CC(N)=O)C3CCCC3	Z785336916
CC=1C=CC=2C=C(NC2C1)C(=O)N3CCN(CC(=O)N4CC(C)CC(C)C4)CC3	Z300757204
CC(C)CC(CNC(=O)C=1N=CC=NC1N)N2CCOCC2	Z288603242
O=C(NC[C@@H]1CCO[C@H]1C=2C=CC=CC2)C=3N=CNN3	Z1756938315
CCC=1C=C(SC1C)C(=O)NC2CCN(CC(=O)NC)CC2	Z368076104
CNC(=O)CN1CCC(CC1)NC(=O)C=2C=CC=CN2	Z368073178
CC1=NC(CN2CCCN(CC(=O)NC=3C(C)=NNC3C)CC2)=NO1	Z1139660414
CC1(CN(CCO1)C(=O)C=2C=CN=C(C2)N3C=NC=N3)C=4C=CC=CC4	Z1417349715
CC=1C=NC(=CN1)C(=O)NCC=2C=C(F)C=C(F)C2	Z357031350
O=C(NC1=NC(=NN1)C=2C=CC=CC2)C=3C=CC(Cl)=C(C3)S(=O)(=O)N4CCCCCC4	Z266765470
O=C(NCC1=NN=C2C=CC=CN12)C3=CC(=NN3)C=4C=CC(Br)=CC4	Z88576550
COC(=O)NC=1C=CC=C(C1)C(=O)NC=2C=CC(=CC2)C=3C=CNN3	Z1102262174
CC(C)C(CNC(=O)C=1OC=CC1COC=2C=CC=CC2)N3CCN(C)CC3	Z403764828
O=C(NCC=1C=CC(=CC1)N2CCCC2=O)C=3C=C(NN3)C=4C=CC=CC4	Z117570776
NC(=O)CN1CCC(CC1)NC(=O)C=2C=CC=CN2	Z284220064
NC(=O)CN1CCC(CC1)NC(=O)C=2C=CC=3C=CC=CC3N2	Z222951984
CCCOC=1C=CC=2CN(CCC2C1)C(=O)C3CCC=4NN=NC4C3	Z2056450557
O=C(NC=1C=CC(=CC1)C2=CN3C=CSC3=N2)C=4C=CC(=CC4)CN5C(=O)CCC5=O	Z88367781
NC(=O)C1CC=2C=CC=CC2CN1CC=3C=CC=C(C3)C(F)(F)F	Z89201727
CCC1(CC)CN(CCS1)C(=O)C2CCC=3NN=NC3C2	Z2057757551
O=C(NCCCC=1N=CNN1)NC=2N=CN(N2)C3CCCCC3	Z2057634845
